,Sector,Company,BSE,Datetime,Open,High,Low,Close,Adj Close,Volume,current_price,Low_52,High_52
5725,Fast Moving Consumer Goods,Asian Paints Limited,ASIANPAINT.BO,2022-09-16 15:16:00+05:30,3325,3325,3319.399902,3320.75,3320.75,123,3339.55,1431.85,3420
5726,Fast Moving Consumer Goods,Asian Paints Limited,ASIANPAINT.BO,2022-09-16 15:17:00+05:30,3320.050049,3320.949951,3319.300049,3320.199951,3320.199951,117,3339.55,1431.85,3420
5727,Fast Moving Consumer Goods,Asian Paints Limited,ASIANPAINT.BO,2022-09-16 15:18:00+05:30,3319.550049,3323.350098,3319.449951,3322,3322,785,3339.55,1431.85,3420
5728,Fast Moving Consumer Goods,Asian Paints Limited,ASIANPAINT.BO,2022-09-16 15:19:00+05:30,3324,3326.050049,3324,3325.449951,3325.449951,52,3339.55,1431.85,3420
5729,Fast Moving Consumer Goods,Asian Paints Limited,ASIANPAINT.BO,2022-09-16 15:20:00+05:30,3324,3325.800049,3318,3318,3318,131,3339.55,1431.85,3420
5730,Fast Moving Consumer Goods,Asian Paints Limited,ASIANPAINT.BO,2022-09-16 15:21:00+05:30,3316.050049,3316.050049,3313,3313,3313,108,3339.55,1431.85,3420
5731,Fast Moving Consumer Goods,Asian Paints Limited,ASIANPAINT.BO,2022-09-16 15:22:00+05:30,3313,3323,3313,3323,3323,82,3339.55,1431.85,3420
5732,Fast Moving Consumer Goods,Asian Paints Limited,ASIANPAINT.BO,2022-09-16 15:23:00+05:30,3322.199951,3324.449951,3320,3320,3320,62,3339.55,1431.85,3420
5733,Fast Moving Consumer Goods,Asian Paints Limited,ASIANPAINT.BO,2022-09-16 15:24:00+05:30,3320,3320.050049,3319,3319,3319,40,3339.55,1431.85,3420
5734,Fast Moving Consumer Goods,Asian Paints Limited,ASIANPAINT.BO,2022-09-16 15:25:00+05:30,3319.300049,3319.300049,3316.899902,3319,3319,104,3339.55,1431.85,3420
5735,Fast Moving Consumer Goods,Asian Paints Limited,ASIANPAINT.BO,2022-09-16 15:26:00+05:30,3318.149902,3319,3317.050049,3317.050049,3317.050049,18,3339.55,1431.85,3420
5736,Fast Moving Consumer Goods,Asian Paints Limited,ASIANPAINT.BO,2022-09-16 15:27:00+05:30,3316,3318.149902,3313,3315.5,3315.5,62,3339.55,1431.85,3420
5737,Fast Moving Consumer Goods,Asian Paints Limited,ASIANPAINT.BO,2022-09-16 15:28:00+05:30,3315,3317.75,3311,3314.5,3314.5,194,3339.55,1431.85,3420
5738,Fast Moving Consumer Goods,Asian Paints Limited,ASIANPAINT.BO,2022-09-16 15:29:00+05:30,3314.5,3314.550049,3311,3312,3312,103,3339.55,1431.85,3420
5739,Fast Moving Consumer Goods,Asian Paints Limited,ASIANPAINT.BO,2022-09-16 15:30:00+05:30,3339.550049,3339.550049,3339.550049,3339.550049,3339.550049,0,3339.55,1431.85,3420
5740,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 09:15:00+05:30,3234.399902,3234.399902,3208.850098,3234.350098,3234.350098,228,3160.3,420,3263.1
5741,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 09:16:00+05:30,3235,3235,3218,3218.050049,3218.050049,232,3160.3,420,3263.1
5742,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 09:17:00+05:30,3212.399902,3224.550049,3200,3224.399902,3224.399902,570,3160.3,420,3263.1
5743,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 09:18:00+05:30,3224.399902,3225,3216.050049,3225,3225,154,3160.3,420,3263.1
5744,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 09:19:00+05:30,3226.550049,3239.300049,3226.350098,3239.300049,3239.300049,107,3160.3,420,3263.1
5745,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 09:20:00+05:30,3239,3248.75,3239,3245.75,3245.75,255,3160.3,420,3263.1
5746,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 09:21:00+05:30,3243.699951,3243.699951,3230,3230,3230,15,3160.3,420,3263.1
5747,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 09:22:00+05:30,3230,3235.649902,3230,3235.649902,3235.649902,5,3160.3,420,3263.1
5748,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 09:23:00+05:30,3237.899902,3240,3237.899902,3240,3240,52,3160.3,420,3263.1
5749,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 09:24:00+05:30,3243.949951,3243.949951,3236.949951,3241.199951,3241.199951,82,3160.3,420,3263.1
5750,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 09:25:00+05:30,3237.050049,3237.100098,3235.149902,3236,3236,63,3160.3,420,3263.1
5751,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 09:26:00+05:30,3239.350098,3240,3237.199951,3240,3240,16,3160.3,420,3263.1
5752,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 09:27:00+05:30,3240,3242.899902,3238.649902,3242.899902,3242.899902,88,3160.3,420,3263.1
5753,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 09:28:00+05:30,3242.899902,3254,3242.899902,3251.649902,3251.649902,1260,3160.3,420,3263.1
5754,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 09:29:00+05:30,3254.5,3255.649902,3248.850098,3251.449951,3251.449951,114,3160.3,420,3263.1
5755,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 09:30:00+05:30,3250.449951,3261.449951,3250.449951,3256,3256,94,3160.3,420,3263.1
5756,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 09:31:00+05:30,3256,3256,3253.199951,3256,3256,95,3160.3,420,3263.1
5757,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 09:32:00+05:30,3256.649902,3260.75,3254.699951,3260.75,3260.75,152,3160.3,420,3263.1
5758,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 09:33:00+05:30,3260.050049,3263.100098,3255.75,3255.75,3255.75,75,3160.3,420,3263.1
5759,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 09:34:00+05:30,3255.75,3261.199951,3253.949951,3261.199951,3261.199951,208,3160.3,420,3263.1
5760,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 09:35:00+05:30,3260.449951,3260.449951,3255.050049,3255.699951,3255.699951,67,3160.3,420,3263.1
5761,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 09:36:00+05:30,3258.899902,3259.100098,3255.800049,3255.800049,3255.800049,35,3160.3,420,3263.1
5762,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 09:37:00+05:30,3255.800049,3255.800049,3255.800049,3255.800049,3255.800049,17,3160.3,420,3263.1
5763,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 09:38:00+05:30,3255.5,3255.5,3250.199951,3250.199951,3250.199951,31,3160.3,420,3263.1
5764,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 09:39:00+05:30,3250.149902,3250.149902,3235,3235,3235,832,3160.3,420,3263.1
5765,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 09:40:00+05:30,3241.699951,3242.800049,3240.649902,3240.899902,3240.899902,52,3160.3,420,3263.1
5766,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 09:41:00+05:30,3240.100098,3253.100098,3240,3253.100098,3253.100098,34,3160.3,420,3263.1
5767,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 09:42:00+05:30,3248.850098,3252.300049,3248.149902,3252.300049,3252.300049,8,3160.3,420,3263.1
5768,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 09:43:00+05:30,3252,3257,3252,3254.399902,3254.399902,49,3160.3,420,3263.1
5769,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 09:44:00+05:30,3254.149902,3256.350098,3254,3255.800049,3255.800049,33,3160.3,420,3263.1
5770,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 09:45:00+05:30,3254.699951,3255.800049,3253.149902,3255.800049,3255.800049,18,3160.3,420,3263.1
5771,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 09:46:00+05:30,3255.800049,3255.800049,3255.75,3255.75,3255.75,4,3160.3,420,3263.1
5772,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 09:47:00+05:30,3253.449951,3255.75,3251.699951,3251.699951,3251.699951,20,3160.3,420,3263.1
5773,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 09:48:00+05:30,3244,3244.300049,3244,3244.300049,3244.300049,12,3160.3,420,3263.1
5774,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 09:49:00+05:30,3245,3245,3245,3245,3245,5,3160.3,420,3263.1
5775,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 09:50:00+05:30,3244,3244,3243,3243,3243,22,3160.3,420,3263.1
5776,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 09:51:00+05:30,3243,3243,3239.949951,3240,3240,146,3160.3,420,3263.1
5777,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 09:52:00+05:30,3240.350098,3242.550049,3239,3242.550049,3242.550049,78,3160.3,420,3263.1
5778,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 09:53:00+05:30,3238.699951,3239.25,3238.699951,3239.25,3239.25,3,3160.3,420,3263.1
5779,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 09:54:00+05:30,3242.25,3242.25,3238.350098,3238.350098,3238.350098,15,3160.3,420,3263.1
5780,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 09:55:00+05:30,3236,3237.399902,3227,3227,3227,134,3160.3,420,3263.1
5781,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 09:56:00+05:30,3225,3225.25,3225,3225.25,3225.25,24,3160.3,420,3263.1
5782,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 09:57:00+05:30,3225.300049,3226.649902,3218,3218.100098,3218.100098,68,3160.3,420,3263.1
5783,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 09:58:00+05:30,3220,3226.550049,3220,3226.550049,3226.550049,29,3160.3,420,3263.1
5784,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 09:59:00+05:30,3220,3225.75,3216.899902,3225.75,3225.75,48,3160.3,420,3263.1
5785,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:00:00+05:30,3223,3223,3223,3223,3223,33,3160.3,420,3263.1
5786,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:01:00+05:30,3223,3223,3220,3220,3220,45,3160.3,420,3263.1
5787,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:02:00+05:30,3219.199951,3226.5,3218.300049,3223.399902,3223.399902,77,3160.3,420,3263.1
5788,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:03:00+05:30,3221.649902,3227.300049,3221.649902,3224.100098,3224.100098,70,3160.3,420,3263.1
5789,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:04:00+05:30,3224.449951,3227.199951,3224.449951,3227.199951,3227.199951,6,3160.3,420,3263.1
5790,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:05:00+05:30,3228.050049,3228.050049,3224.100098,3224.100098,3224.100098,73,3160.3,420,3263.1
5791,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:06:00+05:30,3224.100098,3228.600098,3224.100098,3228.600098,3228.600098,50,3160.3,420,3263.1
5792,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:07:00+05:30,3229.050049,3229.399902,3225.850098,3228.949951,3228.949951,30,3160.3,420,3263.1
5793,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:08:00+05:30,3226,3227.800049,3226,3226,3226,43,3160.3,420,3263.1
5794,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:09:00+05:30,3225.5,3225.5,3225.5,3225.5,3225.5,20,3160.3,420,3263.1
5795,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:10:00+05:30,3227.25,3227.25,3221.149902,3224.649902,3224.649902,44,3160.3,420,3263.1
5796,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:11:00+05:30,3224.100098,3224.100098,3220,3220,3220,19,3160.3,420,3263.1
5797,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:12:00+05:30,3220.300049,3220.300049,3220.300049,3220.300049,3220.300049,1,3160.3,420,3263.1
5798,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:13:00+05:30,3220,3222,3220,3221.699951,3221.699951,29,3160.3,420,3263.1
5799,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:14:00+05:30,3221.800049,3221.800049,3220.050049,3221.600098,3221.600098,53,3160.3,420,3263.1
5800,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:15:00+05:30,3220,3220,3211,3211,3211,158,3160.3,420,3263.1
5801,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:16:00+05:30,3211,3215.050049,3209.449951,3209.449951,3209.449951,77,3160.3,420,3263.1
5802,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:17:00+05:30,3211.25,3212.600098,3208.949951,3212.600098,3212.600098,19,3160.3,420,3263.1
5803,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:18:00+05:30,3212.600098,3214.699951,3211.550049,3214.399902,3214.399902,29,3160.3,420,3263.1
5804,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:19:00+05:30,3214.75,3219.449951,3212.050049,3219.449951,3219.449951,67,3160.3,420,3263.1
5805,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:20:00+05:30,3219.25,3219.949951,3219.25,3219.449951,3219.449951,15,3160.3,420,3263.1
5806,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:21:00+05:30,3216.75,3217.850098,3216.75,3217,3217,12,3160.3,420,3263.1
5807,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:22:00+05:30,3217.699951,3218.800049,3217.600098,3218.800049,3218.800049,9,3160.3,420,3263.1
5808,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:23:00+05:30,3218.75,3218.800049,3214.75,3218.800049,3218.800049,12,3160.3,420,3263.1
5809,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:24:00+05:30,3218.5,3221.449951,3218.5,3221.449951,3221.449951,2,3160.3,420,3263.1
5810,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:25:00+05:30,3221.399902,3223.600098,3217.949951,3221.649902,3221.649902,60,3160.3,420,3263.1
5811,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:26:00+05:30,3220,3223.699951,3220,3223.699951,3223.699951,28,3160.3,420,3263.1
5812,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:27:00+05:30,3220,3220,3215.5,3217,3217,17,3160.3,420,3263.1
5813,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:28:00+05:30,3215.649902,3218.75,3215.649902,3218.75,3218.75,31,3160.3,420,3263.1
5814,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:29:00+05:30,3215.149902,3218.550049,3215.149902,3218.550049,3218.550049,17,3160.3,420,3263.1
5815,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:30:00+05:30,3216.699951,3216.850098,3212,3212,3212,32,3160.3,420,3263.1
5816,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:31:00+05:30,3211.100098,3219.949951,3211.100098,3216.300049,3216.300049,56,3160.3,420,3263.1
5817,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:32:00+05:30,3215.050049,3218.800049,3215.050049,3218.199951,3218.199951,16,3160.3,420,3263.1
5818,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:33:00+05:30,3218.800049,3219,3215.449951,3217.850098,3217.850098,15,3160.3,420,3263.1
5819,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:34:00+05:30,3212.050049,3215.949951,3212,3213.649902,3213.649902,52,3160.3,420,3263.1
5820,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:35:00+05:30,3211,3214.699951,3211,3214.699951,3214.699951,13,3160.3,420,3263.1
5821,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:36:00+05:30,3215.350098,3215.399902,3212.399902,3215.399902,3215.399902,13,3160.3,420,3263.1
5822,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:37:00+05:30,3215.899902,3215.899902,3212.949951,3212.949951,3212.949951,105,3160.3,420,3263.1
5823,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:38:00+05:30,3212.949951,3212.949951,3212.25,3212.25,3212.25,7,3160.3,420,3263.1
5824,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:39:00+05:30,3212,3213,3211,3211,3211,30,3160.3,420,3263.1
5825,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:40:00+05:30,3212.949951,3214.699951,3212.949951,3214.649902,3214.649902,8,3160.3,420,3263.1
5826,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:41:00+05:30,3214.649902,3214.649902,3214.649902,3214.649902,3214.649902,7,3160.3,420,3263.1
5827,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:42:00+05:30,3214,3214,3211,3213.350098,3213.350098,11,3160.3,420,3263.1
5828,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:43:00+05:30,3211,3213,3211,3213,3213,24,3160.3,420,3263.1
5829,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:45:00+05:30,3211,3212.949951,3205.899902,3207.5,3207.5,119,3160.3,420,3263.1
5830,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:46:00+05:30,3207.600098,3208.100098,3206.5,3208.050049,3208.050049,104,3160.3,420,3263.1
5831,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:47:00+05:30,3206.5,3210.050049,3205,3210.050049,3210.050049,132,3160.3,420,3263.1
5832,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:48:00+05:30,3208.5,3211.850098,3208.5,3211.850098,3211.850098,17,3160.3,420,3263.1
5833,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:49:00+05:30,3212.75,3213.850098,3212.75,3213,3213,37,3160.3,420,3263.1
5834,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:50:00+05:30,3216,3217.600098,3216,3217.600098,3217.600098,4,3160.3,420,3263.1
5835,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:51:00+05:30,3216,3216,3214.300049,3214.300049,3214.300049,16,3160.3,420,3263.1
5836,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:52:00+05:30,3211,3218,3211,3218,3218,15,3160.3,420,3263.1
5837,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:53:00+05:30,3215.699951,3216.100098,3215.699951,3216.100098,3216.100098,16,3160.3,420,3263.1
5838,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:54:00+05:30,3214.100098,3226,3214.100098,3226,3226,158,3160.3,420,3263.1
5839,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:55:00+05:30,3220.050049,3224.550049,3220.050049,3224.550049,3224.550049,61,3160.3,420,3263.1
5840,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:56:00+05:30,3223.649902,3223.649902,3222,3222,3222,9,3160.3,420,3263.1
5841,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:58:00+05:30,3221.949951,3221.949951,3215.75,3215.75,3215.75,23,3160.3,420,3263.1
5842,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 10:59:00+05:30,3218.850098,3218.850098,3217.75,3217.75,3217.75,5,3160.3,420,3263.1
5843,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 11:00:00+05:30,3218.300049,3218.300049,3218.300049,3218.300049,3218.300049,0,3160.3,420,3263.1
5844,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 11:01:00+05:30,3218.300049,3218.300049,3215,3215,3215,7959,3160.3,420,3263.1
5845,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 11:04:00+05:30,3218.899902,3218.899902,3218.899902,3218.899902,3218.899902,16,3160.3,420,3263.1
5846,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 11:05:00+05:30,3218.350098,3218.350098,3218.350098,3218.350098,3218.350098,58,3160.3,420,3263.1
5847,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 11:06:00+05:30,3214.199951,3214.199951,3214.199951,3214.199951,3214.199951,4,3160.3,420,3263.1
5848,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 11:07:00+05:30,3213.350098,3213.350098,3209,3209,3209,36,3160.3,420,3263.1
5849,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 11:08:00+05:30,3208.899902,3216.399902,3208.899902,3216.399902,3216.399902,75,3160.3,420,3263.1
5850,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 11:09:00+05:30,3216.550049,3216.550049,3210,3210,3210,19,3160.3,420,3263.1
5851,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 11:11:00+05:30,3211.149902,3211.699951,3210,3211.699951,3211.699951,9,3160.3,420,3263.1
5852,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 11:12:00+05:30,3210.800049,3210.800049,3210.800049,3210.800049,3210.800049,18,3160.3,420,3263.1
5853,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 11:13:00+05:30,3214.600098,3215.949951,3214.600098,3215.899902,3215.899902,13,3160.3,420,3263.1
5854,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 11:15:00+05:30,3212.050049,3212.050049,3212.050049,3212.050049,3212.050049,25,3160.3,420,3263.1
5855,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 11:16:00+05:30,3212.75,3213.449951,3212.75,3213.25,3213.25,24,3160.3,420,3263.1
5856,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 11:17:00+05:30,3213.300049,3213.300049,3213.300049,3213.300049,3213.300049,10,3160.3,420,3263.1
5857,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 11:18:00+05:30,3211.600098,3211.600098,3211.600098,3211.600098,3211.600098,15,3160.3,420,3263.1
5858,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 11:19:00+05:30,3215.5,3216,3215.5,3216,3216,3,3160.3,420,3263.1
5859,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 11:20:00+05:30,3216,3216,3216,3216,3216,2,3160.3,420,3263.1
5860,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 11:21:00+05:30,3211.600098,3211.600098,3211.600098,3211.600098,3211.600098,1,3160.3,420,3263.1
5861,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 11:22:00+05:30,3212.600098,3212.600098,3211.800049,3211.800049,3211.800049,41,3160.3,420,3263.1
5862,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 11:24:00+05:30,3213.050049,3213.050049,3210,3210.600098,3210.600098,65,3160.3,420,3263.1
5863,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 11:25:00+05:30,3210,3210,3210,3210,3210,5,3160.3,420,3263.1
5864,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 11:26:00+05:30,3205.5,3209,3205.050049,3209,3209,23,3160.3,420,3263.1
5865,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 11:27:00+05:30,3206,3206,3205,3205.899902,3205.899902,132,3160.3,420,3263.1
5866,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 11:28:00+05:30,3205.899902,3208.149902,3204.899902,3208.149902,3208.149902,326,3160.3,420,3263.1
5867,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 11:29:00+05:30,3205.800049,3208.050049,3205.800049,3208.050049,3208.050049,22,3160.3,420,3263.1
5868,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 11:31:00+05:30,3206.899902,3208.050049,3206.449951,3208.050049,3208.050049,11,3160.3,420,3263.1
5869,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 11:32:00+05:30,3208.050049,3208.050049,3207,3207,3207,20,3160.3,420,3263.1
5870,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 11:33:00+05:30,3207,3208.050049,3207,3208.050049,3208.050049,8,3160.3,420,3263.1
5871,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 11:34:00+05:30,3208.050049,3210.350098,3208.050049,3210.350098,3210.350098,149,3160.3,420,3263.1
5872,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 11:35:00+05:30,3208.050049,3208.050049,3208,3208,3208,108,3160.3,420,3263.1
5873,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 11:36:00+05:30,3210.550049,3211.949951,3210.300049,3210.300049,3210.300049,15,3160.3,420,3263.1
5874,IT,Persistent Systems Limited,PERSISTENT.BO,2022-09-16 11:37:00+05:30,3211.699951,3211.699951,3208.949951,3211.350098,3211.350098,18,3160.3,420,3263.1
